;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
462.;353429;16.06.2005;INTEL CAPITAL CORPORATION;AZURE SOLUTIONS LTD;GB;7371;Minority stake unknown %
463.;340247;02.05.2005;INTEL CAPITAL CORPORATION;DATALLEGRO INC.;US;3661 / 3663 / 3669 / 7371 / 7374;Minority stake unknown %
464.;311008;16.02.2005;INTEL CAPITAL CORPORATION;SANDBURST CORPORATION;US;3674 / 8731;Minority stake unknown %
465.;262238;30.05.2000;INTEL CAPITAL CORPORATION;NXTWAVE COMMUNICATIONS INC.;US;4899;Minority stake unknown %
466.;259039;22.06.2000;INTEL CAPITAL CORPORATION;FIBER OPTIC NETWORK SOLUTIONS CORPORATION;US;3357 / 3661 / 3663 / 3669;Minority stake unknown %
467.;254654;07.06.2004;INTEL CAPITAL CORPORATION;TROPOS NETWORKS INC.;US;3669 / 7371;Minority stake unknown %
468.;254247;09.06.2004;INTEL CAPITAL CORPORATION;CONTINUOUS COMPUTING CORPORATION;US;3571 / 7371 / 7372;Minority stake unknown %
469.;243428;27.04.2004;INTEL CAPITAL CORPORATION;IKANOS COMMUNICATIONS INC.;US;3674 / 7371 / 7372;Minority stake unknown %
470.;199362;11.06.2001;INTEL CAPITAL CORPORATION;DATASYNAPSE INC.;US;7371;Minority stake unknown %
471.;183387;10.10.2001;INTEL CAPITAL CORPORATION;IP DYNAMICS INC.;US;7371 / 7373;Minority stake unknown %
472.;182930;03.09.2003;INTEL CAPITAL CORPORATION;OPTICAL SOLUTIONS INC.;US;3661 / 3674 / 3827 / 7371;Minority stake unknown %
473.;181513;11.02.2000;INTEL CAPITAL CORPORATION;ANTRIM DESIGN SYSTEMS INC.;US;7371 / 7373;Minority stake unknown %
474.;1909330921;13.01.2016;INTEL CAPITAL CORPORATION;SAVIOKE INC.;US;3559;Minority stake unknown %
475.;1909278148;24.09.2013;INTEL CAPITAL CORPORATION;BLUEDATA SOFTWARE INC.;US;7374;Minority stake unknown %
476.;1909162609;31.10.2014;INTEL CAPITAL CORPORATION;JOYENT INC.;US;7372 / 7374;Minority stake unknown %
477.;1601364068;23.04.2012;INTEL CAPITAL CORPORATION;SCIENCELOGIC INC.;US;7371 / 7374;Minority stake unknown %
478.;513337;05.02.2007;INTEL CAPITAL CORPORATION;TRICIPHER INC.;US;7371 / 7372;Minority stake unknown %
479.;295492;06.01.2005;INTEL CAPITAL CORPORATION;TEJAS NETWORKS INDIA LTD;IN;7372;Minority stake unknown %
480.;217353;12.01.2004;INTEL CAPITAL CORPORATION;CONCURRENT PHARMACEUTICALS INC.;US;2834 / 8731;Minority stake unknown %
481.;1909033719;22.10.2013;INTEL CAPITAL CORPORATION;PRISM SKYLABS INC.;US;7374;Minority stake unknown %
482.;1601444229;06.02.2013;INTEL CAPITAL CORPORATION;SOTERA WIRELESS INC.;US;3845;Minority stake unknown %
483.;1601127920;30.11.2006;INTEL CAPITAL CORPORATION;BLACKARROW INC.;US;7371 / 7372;Minority stake unknown %
484.;1601114071;30.09.2008;INTEL CAPITAL CORPORATION;AVNERA CORPORATION;US;3674;Minority stake unknown %
485.;158195;24.04.2002;INTEL CAPITAL CORPORATION;IP INFUSION INC.;US;7371 / 7372;Minority stake unknown %
486.;594768;23.10.2007;INTEL CAPITAL CORPORATION;LOCKDOWN NETWORKS INC.;US;7371 / 7372;Minority stake unknown %
487.;427215;13.03.2006;INTEL CAPITAL CORPORATION;IP.ACCESS LTD;GB;3571 / 3572 / 3575 / 3661 / 3663 / 3669 / 7371 / 7372;Minority stake unknown %
488.;564091;08.08.2007;INTEL CAPITAL CORPORATION;PARADE TECHNOLOGIES LTD;KY;3674;Minority stake unknown %
489.;1601014575;10.07.2008;INTEL CAPITAL CORPORATION;NEXPLANAR CORPORATION;US;2821;Minority stake unknown %
490.;1601101571;05.08.2009;INTEL CAPITAL CORPORATION;XDX INC.;US;8731 / 8734;Minority stake unknown %
491.;1909018263;09.09.2013;INTEL CAPITAL CORPORATION;HOOKLOGIC INC.;US;7371 / 7372 / 7374;Minority stake unknown %
492.;1601056032;28.02.2007;INTEL CAPITAL CORPORATION;FABRIK INC.;US;3572;Minority stake unknown %
493.;1941080036;08.05.2018;INTEL CAPITAL CORPORATION;AVAAMO INC.;US;7372;Minority stake unknown %
494.;1601301280;04.10.2011;INTEL CAPITAL CORPORATION;ENLIGHTED INC.;US;3822 / 7374;Minority stake unknown %
495.;1941148676;05.06.2013;INTEL CAPITAL CORPORATION;NORTH INC.;CA;3827;Minority stake unknown %
496.;1909436343;09.05.2016;INTEL CAPITAL CORPORATION;RENO SUB SYSTEMS CANADA INC.;CA;3823;Minority stake unknown %
497.;1909307376;11.11.2015;INTEL CAPITAL CORPORATION;EYEFLUENCE INC.;US;3575;Minority stake unknown %
498.;1633121191;20.03.2013;INTEL CAPITAL CORPORATION;AQUAMARINE HEALTHCARE PVT LTD;IN;5912 / 5961 / 7374;Minority stake unknown %
499.;1601363988;04.09.2012;INTEL CAPITAL CORPORATION;TERASCALA INC.;US;3572 / 7371;Minority stake unknown %
500.;1601216686;14.09.2010;INTEL CAPITAL CORPORATION;ADAPTIVE COMPUTING ENTERPRISES INC.;US;7371 / 7372;Minority stake unknown %
501.;544667;07.06.2007;INTEL CAPITAL CORPORATION;ADAPTIVEMOBILE SECURITY LTD;IE;7371 / 7372;Minority stake unknown %
502.;436122;22.01.2008;INTEL CAPITAL CORPORATION;NANOCHIP INC.;US;3674;Minority stake unknown %
503.;1909528823;10.01.2017;INTEL CAPITAL CORPORATION;MIGHTY AI INC.;US;7374;Minority stake unknown %
504.;1601124867;25.04.2005;INTEL CAPITAL CORPORATION;BAYPACKETS INC.;US;7371 / 7372;Minority stake unknown %
505.;166983;30.11.2000;INTEL CAPITAL CORPORATION;AVALON PHOTONICS LTD;CH;3674 / 3827;Minority stake unknown %
506.;1601380271;26.06.2013;INTEL CAPITAL CORPORATION;GAINSPAN CORPORATION;US;3674 / 7371 / 7372;Minority stake unknown %
507.;1941086411;08.05.2018;INTEL CAPITAL CORPORATION;LYNCEAN TECHNOLOGIES INC.;US;3844;Minority stake unknown %
508.;256297;16.06.2004;INTEL CAPITAL CORPORATION;TARARI INC.;US;7371;Minority stake unknown %
509.;1909469961;03.08.2016;INTEL CAPITAL CORPORATION;SEDONA SYSTEMS;IL;7371;Minority stake unknown %
510.;459854;17.07.2006;INTEL CAPITAL CORPORATION;UXCOMM INC.;US;7371;Minority stake unknown %
511.;1601229240;16.11.2010;INTEL CAPITAL CORPORATION;LAYAR BV;NL;7372;Minority stake unknown %
512.;1907107686;01.07.2015;INTEL CAPITAL CORPORATION;NXTGEN DATACENTER & CLOUD TECHNOLOGIES PVT LTD;IN;7374;Minority stake unknown %
513.;1601489114;24.06.2013;INTEL CAPITAL CORPORATION;E LA CARTE INC.;US;3571;Minority stake unknown %
514.;368965;15.08.2005;INTEL CAPITAL CORPORATION;VERISILICON HOLDINGS CO LTD;CN;3674;Minority stake unknown %
515.;294204;21.06.2005;INTEL CAPITAL CORPORATION;ALCHIMER SA;FR;3674 / 3679 / 8731;Minority stake unknown %
516.;144442;09.01.2003;INTEL CAPITAL CORPORATION;BRIDGECO AG;CH;3661 / 3663 / 3669 / 3674 / 7371;Minority stake unknown %
517.;119834;26.03.2002;INTEL CAPITAL CORPORATION;NEOCERA INC.;US;3674 / 3829;Minority stake unknown %
518.;1909469937;18.09.2017;INTEL CAPITAL CORPORATION;PANOPLY LTD;IL;7374;Minority stake unknown %
519.;1909265952;29.07.2015;INTEL CAPITAL CORPORATION;OCCIPITAL INC.;US;3861 / 7372;Minority stake unknown %
520.;1909180249;18.12.2014;INTEL CAPITAL CORPORATION;EXPECT LABS INC.;US;7374;Minority stake unknown %
521.;1909157401;17.10.2014;INTEL CAPITAL CORPORATION;TECHNISYS;US;7371 / 7372;Minority stake unknown %
522.;1601307649;11.10.2011;INTEL CAPITAL CORPORATION;ATERNITY INC.;US;7371 / 7372;Minority stake unknown %
523.;1601304648;29.09.2011;INTEL CAPITAL CORPORATION;SWEETLABS INC.;US;7374;Minority stake unknown %
524.;1601276919;07.06.2011;INTEL CAPITAL CORPORATION;ALDEBARAN ROBOTICS SAS;FR;3575 / 3679 / 7371;Minority stake unknown %
525.;1601002544;03.06.2008;INTEL CAPITAL CORPORATION;TOA TECHNOLOGIES INC.;US;7371 / 7372 / 7374;Minority stake unknown %
526.;591383;02.11.2007;INTEL CAPITAL CORPORATION;VIRTUAL IRON SOFTWARE INC.;US;7372 / 7374;Minority stake unknown %
527.;557960;17.07.2007;INTEL CAPITAL CORPORATION;RF CODE INC.;US;7371 / 7372;Minority stake unknown %
528.;244310;08.10.2001;INTEL CAPITAL CORPORATION;NEXTPAGE INC.;US;7371 / 7372 / 7374;Minority stake unknown %
529.;145983;20.01.2003;INTEL CAPITAL CORPORATION;COLLABNET INC.;US;7372 / 7374;Minority stake unknown %
530.;1941145246;16.10.2018;INTEL CAPITAL CORPORATION;PAPERSPACE COMPANY;US;7372 / 7374;Minority stake unknown %
531.;1601204225;13.07.2010;INTEL CAPITAL CORPORATION;MIRICS INC.;US;4899 / 7371;Minority stake unknown %
532.;386374;14.10.2005;INTEL CAPITAL CORPORATION;HUBSPAN INC.;US;7373 / 7374 / 7376;Minority stake unknown %
533.;114106;24.04.2002;INTEL CAPITAL CORPORATION;AEP SYSTEMS LTD;IE;3571;Minority stake unknown %
534.;93641;10.07.2001;INTEL CAPITAL CORPORATION;FENESTRAE;NL;7371;Minority stake unknown %
535.;132274;14.05.2002;INTEL CAPITAL CORPORATION;SOCIEDADE ALTITUDE SOFTWARE - SISTEMAS E SERVICOS SA;PT;7371 / 7372 / 7373;Minority stake unknown %
536.;116237;14.05.2002;INTEL CAPITAL CORPORATION;SOCIEDADE ALTITUDE SOFTWARE - SISTEMAS E SERVICOS SA;PT;7371 / 7372 / 7373;Minority stake unknown %
537.;1601352265;15.03.2012;INTEL CAPITAL CORPORATION;BRIGHTEDGE TECHNOLOGIES INC.;US;7374;Minority stake unknown %
538.;1601179473;31.03.2006;INTEL CAPITAL CORPORATION;OZMO INC.;US;3661 / 7371;Minority stake unknown %
539.;415636;;INTEL CAPITAL CORPORATION;SIVECO ROMANIA SA;RO;7371;Capital Increase unknown stake %
540.;1601400600;05.09.2012;INTEL CAPITAL CORPORATION;SIGFOX WIRELESS SAS;FR;4899;Minority stake unknown %
541.;431790;30.03.2006;INTEL CAPITAL CORPORATION;H-STREAM WIRELESS INC.;US;3674;Minority stake unknown %
542.;1601005449;29.07.2008;INTEL CAPITAL CORPORATION;VOLTAIX LLC;US;2892 / 2893 / 2899 / 3087 / 3861 / 5169;Minority stake unknown %
543.;271277;14.08.2001;INTEL CAPITAL CORPORATION;T-NETWORKS INC.;US;3661 / 3663 / 3669;Minority stake unknown %
544.;242634;22.01.2001;INTEL CAPITAL CORPORATION;DMOD INC.;US;7371 / 7372;Minority stake unknown %
545.;115527;02.12.2002;INTEL CAPITAL CORPORATION;AM-BEO LTD;IE;7371 / 7372;Minority stake unknown %
546.;151887;19.03.2001;INTEL CAPITAL CORPORATION;CORONA OPTICAL SYSTEMS INC.;US;3674;Minority stake unknown %
547.;1601324736;13.12.2011;INTEL CAPITAL CORPORATION;SOTERA WIRELESS INC.;US;3845;Minority stake unknown %
548.;460165;18.07.2006;INTEL CAPITAL CORPORATION;AVAILIGENT;US;7371 / 7372;Minority stake unknown %
549.;1909482770;08.09.2016;INTEL CAPITAL CORPORATION;WSC SPORTS TECHNOLOGIES LTD;IL;7372 / 7374;Minority stake unknown %
550.;1909393925;05.04.2016;INTEL CAPITAL CORPORATION;MARIADB CORPORATION AB;FI;7372 / 7374;Minority stake unknown %
551.;1909283696;09.09.2015;INTEL CAPITAL CORPORATION;APPERIAN INC.;US;7374;Minority stake unknown %
552.;1909271672;11.08.2015;INTEL CAPITAL CORPORATION;TALENA INC.;US;7372 / 7374;Minority stake unknown %
553.;1909127608;23.07.2014;INTEL CAPITAL CORPORATION;SMARTZIP ANALYTICS INC.;US;7374;Minority stake unknown %
554.;1909014370;27.08.2013;INTEL CAPITAL CORPORATION;ERUDITOR GROUP INC.;RU;7374;Minority stake unknown %
555.;1647001077;23.04.2013;INTEL CAPITAL CORPORATION;GENGO, INC.;JP;7371 / 7372 / 7374 / 7389;Minority stake unknown %
556.;1601473076;09.05.2013;INTEL CAPITAL CORPORATION;PERSPECSYS INC.;CA;7371 / 7372 / 7374;Minority stake unknown %
557.;1601277460;09.06.2011;INTEL CAPITAL CORPORATION;SAPATO.RU OOO;RU;5611 / 5621 / 5661 / 5699 / 5948 / 5961;Minority stake unknown %
558.;1601249258;22.02.2011;INTEL CAPITAL CORPORATION;DIGITAL CHOCOLATE INC.;US;7371 / 7372;Minority stake unknown %
559.;1601197175;16.06.2010;INTEL CAPITAL CORPORATION;CARRIER IQ INC.;US;4899 / 7371;Minority stake unknown %
560.;1601023371;04.09.2008;INTEL CAPITAL CORPORATION;FONALITY INC.;US;7371 / 7372;Minority stake unknown %
561.;1600005141;;INTEL CAPITAL CORPORATION;SHANGHAI MEDIA GROUP BROADBAND CO., LTD;CN;4832 / 4833 / 7374;Minority stake unknown %
562.;518655;26.02.2007;INTEL CAPITAL CORPORATION;VIDEONLINE INC.;US;3663 / 7371 / 7372;Minority stake unknown %
563.;515644;14.02.2007;INTEL CAPITAL CORPORATION;BLACK DUCK SOFTWARE INC.;US;7371 / 7372;Minority stake unknown %
564.;502527;02.01.2007;INTEL CAPITAL CORPORATION;LUCIDLOGIX TECHNOLOGIES LTD;IL;7371 / 7372;Minority stake unknown %
565.;457962;10.07.2006;INTEL CAPITAL CORPORATION;BLUESHIFT TECHNOLOGIES INC.;US;3674 / 7371 / 7372;Minority stake unknown %
566.;428155;15.03.2006;INTEL CAPITAL CORPORATION;SIX APART LTD;US;7311 / 7371 / 7372;Minority stake unknown %
567.;383224;03.10.2005;INTEL CAPITAL CORPORATION;MANIATV NETWORK INC., THE;US;4833;Minority stake unknown %
568.;382020;30.08.2005;INTEL CAPITAL CORPORATION;CANESTA INC.;US;3661 / 3679;Minority stake unknown %
569.;351479;08.06.2005;INTEL CAPITAL CORPORATION;CROSSBOW TECHNOLOGY INC.;US;3661 / 3823;Minority stake unknown %
570.;350116;06.06.2005;INTEL CAPITAL CORPORATION;BLACK DUCK SOFTWARE INC.;US;7371 / 7372;Minority stake unknown %
571.;348226;26.05.2005;INTEL CAPITAL CORPORATION;SPIKESOURCE INC.;US;7371 / 7372;Minority stake unknown %
572.;276124;07.09.2004;INTEL CAPITAL CORPORATION;ATRUA TECHNOLOGIES INC.;US;3661 / 3663 / 3669 / 7371;Minority stake unknown %
573.;257415;21.06.2004;INTEL CAPITAL CORPORATION;MOTIA INC.;US;3663 / 3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679;Minority stake unknown %
574.;195396;18.10.2000;INTEL CAPITAL CORPORATION;INCANTA INC.;US;4899;Minority stake unknown %
575.;145727;10.12.2001;INTEL CAPITAL CORPORATION;LANE15 SOFTWARE INC.;US;7371;Minority stake unknown %
576.;94534;17.07.2001;INTEL CAPITAL CORPORATION;COLIBRYS SA;CH;3674;Minority stake unknown %
577.;86269;08.03.2001;INTEL CAPITAL CORPORATION;TORRENT SYSTEMS INC.;US;7371 / 7372;Minority stake unknown %
578.;1941149127;23.10.2018;INTEL CAPITAL CORPORATION;K4CONNECT INC.;US;7371 / 7372;Minority stake unknown %
579.;1601254744;14.03.2011;INTEL CAPITAL CORPORATION;ALTOBRIDGE LTD;IE;7371 / 7372;Minority stake unknown %
580.;416778;02.02.2006;INTEL CAPITAL CORPORATION;DEXTERRA INC.;US;7371;Minority stake unknown %
581.;339218;14.07.2005;INTEL CAPITAL CORPORATION;SIVECO ROMANIA SA;RO;7371;Minority stake 32.5%
582.;280752;30.12.2004;INTEL CAPITAL CORPORATION;GTEKO LTD;IL;7371 / 7372;Minority stake unknown %
583.;272551;20.08.2004;INTEL CAPITAL CORPORATION;NEAH POWER SYSTEMS INC. (OLD);US;3692 / 8731;Minority stake unknown %
584.;1909041191;12.11.2013;INTEL CAPITAL CORPORATION;ARRAYENT INC.;US;7374;Minority stake unknown %
585.;172220;06.06.2003;INTEL CAPITAL CORPORATION;ETEL GROUP LTD;IE;4813 / 4822;Minority stake unknown %
586.;1941035631;07.02.2018;INTEL CAPITAL CORPORATION;VREAL INC.;US;7374;Minority stake unknown %
587.;1909244193;09.06.2015;INTEL CAPITAL CORPORATION;ARCADIA DATA INC.;US;7374;Minority stake unknown %
588.;276111;28.11.2000;INTEL CAPITAL CORPORATION;VERICENTER INC.;US;7374;Minority stake unknown %
589.;452352;16.06.2006;INTEL CAPITAL CORPORATION;MICROOPTICAL CORPORATION;US;3651;Minority stake unknown %
590.;430307;22.03.2006;INTEL CAPITAL CORPORATION;CENTERIS CORPORATION;US;7371 / 7372;Minority stake unknown %
591.;94540;23.07.2001;INTEL CAPITAL CORPORATION;PHOTONIC MATERIALS LTD;GB;3827 / 8731;Minority stake unknown %
592.;1601466593;17.04.2013;INTEL CAPITAL CORPORATION;MUSIC MASTERMIND INC.;US;7374;Minority stake unknown %
593.;419599;14.02.2006;INTEL CAPITAL CORPORATION;JAM TECHNOLOGIES INC.;US;3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679;Minority stake unknown %
594.;224116;09.02.2004;INTEL CAPITAL CORPORATION;PRONTO NETWORKS INC.;US;7371;Minority stake unknown %
595.;1909289071;22.09.2015;INTEL CAPITAL CORPORATION;ARRAYENT INC.;US;7374;Minority stake unknown %
596.;1909236050;20.05.2015;INTEL CAPITAL CORPORATION;MAANA INC.;US;7374;Minority stake unknown %
597.;1909204698;27.02.2015;INTEL CAPITAL CORPORATION;SKULLY HELMETS INC.;US;3842;Minority stake unknown %
598.;1909086354;24.03.2014;INTEL CAPITAL CORPORATION;AMPLIDATA SA;BE;7371 / 7372;Minority stake unknown %
599.;1601472806;08.05.2013;INTEL CAPITAL CORPORATION;MOVABLE INC.;US;7374;Minority stake unknown %
600.;1601272837;23.05.2011;INTEL CAPITAL CORPORATION;ISTREAMPLANET COMPANY;US;7374 / 8999;Minority stake unknown %
601.;1601272795;23.05.2011;INTEL CAPITAL CORPORATION;SKYCROSS INC.;US;3663;Minority stake unknown %
602.;1601155464;28.03.2005;INTEL CAPITAL CORPORATION;AAROHI COMMUNICATIONS INC.;US;3674;Minority stake unknown %
603.;1601105238;18.08.2009;INTEL CAPITAL CORPORATION;ADVANCED INQUIRY SYSTEMS INC.;US;3829;Minority stake unknown %
604.;1601044180;13.01.2009;INTEL CAPITAL CORPORATION;TRIBOLD LTD;GB;7371 / 7372 / 7374;Minority stake unknown %
605.;585779;16.10.2007;INTEL CAPITAL CORPORATION;JORDAN VALLEY SEMICONDUCTORS INC.;US;3559 / 3674;Minority stake unknown %
606.;486714;25.10.2006;INTEL CAPITAL CORPORATION;MONOSPHERE INC.;US;7371 / 7372;Minority stake unknown %
607.;466304;08.08.2006;INTEL CAPITAL CORPORATION;MICROLAND LTD;IN;7376;Minority stake unknown %
608.;416884;06.02.2006;INTEL CAPITAL CORPORATION;KASENNA INC.;US;7371;Minority stake unknown %
609.;365783;01.08.2005;INTEL CAPITAL CORPORATION;DEXTERRA INC.;US;7371;Minority stake unknown %
610.;351051;08.06.2005;INTEL CAPITAL CORPORATION;CLOVIS SOLUTIONS INC.;US;7371 / 7372;Minority stake unknown %
611.;284503;11.01.2005;INTEL CAPITAL CORPORATION;MAGNOLIA BROADBAND INC.;US;3674;Minority stake unknown %
612.;319151;17.02.2005;INTEL CAPITAL CORPORATION;VATIV TECHNOLOGIES INC.;US;3674;Minority stake unknown %
613.;1601272744;23.05.2011;INTEL CAPITAL CORPORATION;MUSIC MASTERMIND INC.;US;7374;Minority stake unknown %
614.;130560;15.09.2002;INTEL CAPITAL CORPORATION;BROADLOGIC NETWORK TECHNOLOGIES;US;3663;Minority stake unknown %
615.;1601194555;07.06.2010;INTEL CAPITAL CORPORATION;OZMO INC.;US;3661 / 7371;Minority stake unknown %
616.;1601072885;29.07.2009;INTEL CAPITAL CORPORATION;CPOWER INC.;US;8999;Minority stake unknown %
617.;1909091762;08.04.2014;INTEL CAPITAL CORPORATION;ALTIA SYSTEMS INC.;US;3575 / 5731 / 5961 / 7371 / 7374;Minority stake unknown %
618.;1601111123;31.10.2007;INTEL CAPITAL CORPORATION;SUPCON TECHNOLOGY COMPANY LTD;CN;3629 / 3699;Minority stake unknown %
619.;607158;30.07.2007;INTEL CAPITAL CORPORATION;GAINSPAN CORPORATION;US;3674 / 7371 / 7372;Minority stake unknown %
620.;491354;13.11.2006;INTEL CAPITAL CORPORATION;EPOS TECHNOLOGIES LTD;IL;3571 / 3572 / 3575 / 7371 / 7372;Minority stake unknown %
621.;240632;15.04.2004;INTEL CAPITAL CORPORATION;OMNEON VIDEO NETWORKS INC.;US;3572 / 3663;Minority stake unknown %
622.;90017;01.06.2001;INTEL CAPITAL CORPORATION;ESTEREL TECHNOLOGIES SA;FR;7371 / 7372;Minority stake unknown %
623.;1601097426;22.07.2009;INTEL CAPITAL CORPORATION;ITZ CASH CARD LTD;IN;7372;Minority stake unknown %
624.;1601331924;10.01.2012;INTEL CAPITAL CORPORATION;BRIDGEWAVE COMMUNICATIONS INC.;US;3661;Minority stake unknown %
625.;1601221110;17.11.2010;INTEL CAPITAL CORPORATION;ADAPTIVITY INC.;US;7371;Minority stake unknown %
626.;1909249185;19.06.2015;INTEL CAPITAL CORPORATION;SANO INTELLIGENCE INC.;US;7371 / 7372;Minority stake unknown %
627.;318026;15.02.2005;INTEL CAPITAL CORPORATION;TRICIPHER INC.;US;7371 / 7372;Minority stake unknown %
628.;1907247308;23.10.2017;INTEL CAPITAL CORPORATION;LEAPMIND INC.;JP;7371 / 7372;Minority stake unknown %
629.;369804;07.02.2006;INTEL CAPITAL CORPORATION;COLLAX GMBH;DE;7371 / 7372;Minority stake unknown %
630.;1941110806;17.07.2018;INTEL CAPITAL CORPORATION;AIRY3D INC.;CA;7372;Minority stake unknown %
631.;1941078772;08.05.2018;INTEL CAPITAL CORPORATION;SCKIPIO TECHNOLOGIES SI LTD;IL;3674;Minority stake unknown %
632.;1909553263;08.03.2017;INTEL CAPITAL CORPORATION;GOLDBELY INC.;US;5961 / 7374;Minority stake unknown %
633.;1909164450;27.01.2015;INTEL CAPITAL CORPORATION;OSSIA INC.;US;4899;Minority stake unknown %
634.;1909147224;18.09.2014;INTEL CAPITAL CORPORATION;PRECISIONHAWK INC.;US;3721;Minority stake unknown %
635.;1909147087;18.09.2014;INTEL CAPITAL CORPORATION;SWRVE NEW MEDIA INC.;US;7374;Minority stake unknown %
636.;1909135989;31.07.2014;INTEL CAPITAL CORPORATION;NAVITA TECNOLOGIA LTDA;BR;7372 / 7374;Minority stake unknown %
637.;1909127942;24.07.2014;INTEL CAPITAL CORPORATION;INTIGUA INC.;US;7374;Minority stake unknown %
638.;1909117644;24.06.2014;INTEL CAPITAL CORPORATION;HELPSHIFT INC.;US;7372 / 7374;Minority stake unknown %
639.;1909067540;03.02.2014;INTEL CAPITAL CORPORATION;MANGO TELEKOM OOO;RU;4899;Minority stake unknown %
640.;1909057695;07.01.2014;INTEL CAPITAL CORPORATION;FLATFROG LABORATORIES AB;SE;3575;Minority stake unknown %
641.;1907117404;04.06.2015;INTEL CAPITAL CORPORATION;FIMI UNITED TECHNOLOGY LTD;;3679 / 3724;Minority stake 5%
642.;1633009654;24.09.2009;INTEL CAPITAL CORPORATION;CHINACACHE INTERNATIONAL HOLDINGS LTD;KY;7374;Minority stake unknown %
643.;1601449288;21.02.2013;INTEL CAPITAL CORPORATION;FORTUMO OU;EE;7371;Minority stake unknown %
644.;1601443260;04.02.2013;INTEL CAPITAL CORPORATION;WSO2 INC.;US;7372 / 7374;Minority stake unknown %
645.;1601407069;27.09.2012;INTEL CAPITAL CORPORATION;TIER 3 LLC;US;7374;Minority stake unknown %
646.;1601277817;09.06.2011;INTEL CAPITAL CORPORATION;ALTERGEO OOO;RU;7371;Minority stake unknown %
647.;1601259623;31.03.2011;INTEL CAPITAL CORPORATION;NEXPLANAR CORPORATION;US;2821;Minority stake unknown %
648.;1601246824;17.01.2012;INTEL CAPITAL CORPORATION;VISIONOSS LTD;GB;7371;Minority stake unknown %
649.;1601242941;10.11.2010;INTEL CAPITAL CORPORATION;NIRVANIX INC.;US;7371 / 7372;Minority stake unknown %
650.;1601240197;03.01.2011;INTEL CAPITAL CORPORATION;[X+1] INC.;US;7372 / 7374;Minority stake unknown %
651.;1601239191;13.12.2010;INTEL CAPITAL CORPORATION;MOBIXELL NETWORKS INC.;US;7371 / 7372;Minority stake unknown %
652.;1601116229;23.09.2009;INTEL CAPITAL CORPORATION;BEIJING BLUE IT TECHNOLOGIES CO LTD;CN;3661 / 3663 / 3669 / 7371 / 7372;Minority stake unknown %
653.;1601110949;30.04.2008;INTEL CAPITAL CORPORATION;SPIKESOURCE INC.;US;7371 / 7372;Minority stake unknown %
654.;1601101460;01.11.2004;INTEL CAPITAL CORPORATION;QSPEED SEMICONDUCTOR INC.;US;3674;Minority stake unknown %
655.;1601100420;;INTEL CAPITAL CORPORATION;OZMO INC.;US;3661 / 7371;Minority stake unknown %
656.;1601099701;29.07.2009;INTEL CAPITAL CORPORATION;POWERVATION LTD;IE;3674 / 7371;Minority stake unknown %
657.;1601073856;29.04.2009;INTEL CAPITAL CORPORATION;LIKEWISE SOFTWARE INC.;US;7371 / 7372;Minority stake unknown %
658.;1601072483;08.10.2007;INTEL CAPITAL CORPORATION;INTREX INDIA LTD;IN;7371 / 7374 / 7379;Minority stake unknown %
659.;1601014215;01.07.2008;INTEL CAPITAL CORPORATION;AGILIANCE INC.;US;7371 / 7374 / 8999;Minority stake unknown %
660.;1601010783;25.06.2008;INTEL CAPITAL CORPORATION;BRIDGEWAVE COMMUNICATIONS INC.;US;3661;Minority stake unknown %
661.;607127;17.12.2007;INTEL CAPITAL CORPORATION;POWERVATION LTD;IE;3674 / 7371;Minority stake unknown %
662.;538330;02.05.2007;INTEL CAPITAL CORPORATION;ARCH ROCK CORPORATION;US;7371 / 7372;Minority stake unknown %
663.;499154;12.12.2006;INTEL CAPITAL CORPORATION;VATIV TECHNOLOGIES INC.;US;3674;Minority stake unknown %
664.;483090;21.08.2006;INTEL CAPITAL CORPORATION;CIRCLELENDING INC.;US;0782 / 0783 / 4724 / 4725 / 6163 / 7217 / 7322 / 7323 / 7334 / 7338 / 7342 / 7349 / 7361 / 7363 / 7381 / 7382 / 7389 / 7699 / 8741 / 8744;Minority stake unknown %
665.;461839;25.07.2006;INTEL CAPITAL CORPORATION;TELLO CORPORATION;US;7371 / 7372;Minority stake unknown %
666.;422216;24.02.2006;INTEL CAPITAL CORPORATION;MAUJ TELECOM;IN;7371 / 7372;Minority stake unknown %
667.;404406;16.12.2005;INTEL CAPITAL CORPORATION;SIGNACERT INC.;US;7371 / 7372;Minority stake unknown %
668.;403992;15.12.2005;INTEL CAPITAL CORPORATION;MOBIAPPS HOLDINGS PTE LTD;SG;3661 / 3669 / 7371;Minority stake unknown %
669.;328768;21.03.2005;INTEL CAPITAL CORPORATION;CLOAKWARE CORPORATION;CA;7371 / 7372;Minority stake unknown %
670.;308854;;INTEL CAPITAL CORPORATION;NIIT LTD;IN;7371 / 7372 / 8243;Capital Increase unknown stake %
671.;286047;19.10.2004;INTEL CAPITAL CORPORATION;EVIDENT SOFTWARE INC.;US;7371 / 7372;Minority stake unknown %
672.;246706;27.09.2004;INTEL CAPITAL CORPORATION;CYOPTICS INC.;US;3672 / 3674 / 5065;Minority stake unknown %
