;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
22.;1601025898;02.10.2008;MOTOROLA VENTURES;DEXTERRA INC.;US;7371;Minority stake unknown %
23.;588151;23.10.2007;MOTOROLA VENTURES;SIIMPEL CORPORATION;US;3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679;Minority stake unknown %
24.;1601303266;26.09.2011;MOTOROLA VENTURES;ZENVERGE INC.;US;3674 / 7371 / 7372;Minority stake unknown %
25.;1601050499;10.02.2009;MOTOROLA VENTURES;ZOOMSYSTEMS CORPORATION;US;7371 / 7372;Minority stake unknown %
26.;621882;12.02.2008;MOTOROLA VENTURES;DESIGNART NETWORKS LTD;IL;4899 / 7371 / 8731;Minority stake unknown %
27.;395338;16.11.2005;MOTOROLA VENTURES;OQO INC.;US;5045;Minority stake unknown %
28.;216259;01.03.2005;MOTOROLA VENTURES;SKYBITZ INC.;US;3663 / 5065 / 7371 / 7372;Minority stake unknown %
29.;1601129589;29.10.2009;MOTOROLA VENTURES;GREENPEAK TECHNOLOGIES BV;NL;3674 / 7371 / 7372;Minority stake unknown %
30.;151033;18.02.2003;MOTOROLA VENTURES;ICEFYRE SEMICONDUCTOR INC.;CA;3663 / 3674;Minority stake unknown %
31.;1909626582;06.09.2017;MOTOROLA VENTURES;ORION LABS INC.;US;7374;Minority stake unknown %
32.;500706;19.12.2006;MOTOROLA VENTURES;INTELLON CORPORATION;US;3661 / 3663 / 3669 / 3674;Minority stake unknown %
33.;328752;15.03.2005;MOTOROLA VENTURES;DILITHIUM INC.;GB;3661 / 3663 / 3669 / 7371 / 7372;Minority stake unknown %
34.;1601322233;05.12.2011;MOTOROLA VENTURES;MFOUNDRY INC.;US;7371 / 7374;Minority stake unknown %
35.;332700;02.08.2005;MOTOROLA VENTURES;TRAPEZE NETWORKS INC.;US;3669;Minority stake unknown %
36.;624625;18.02.2009;MOTOROLA VENTURES;AMIMOM INC.;US;3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679;Minority stake unknown %
37.;379272;20.09.2005;MOTOROLA VENTURES;MOLECULAR IMPRINTS INC.;US;3555 / 8731;Minority stake unknown %
38.;417566;07.02.2006;MOTOROLA VENTURES;ANAM MOBILE LTD;IE;7372;Minority stake unknown %
