;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
216.;1943056015;29.08.2018;QUALCOMM VENTURES;BONUSHUB DIGITAL SOLUTIONS PVT LTD;IN;7374;Minority stake unknown %
217.;1909132760;18.09.2012;QUALCOMM VENTURES;OPENSIGNAL INC.;US;7372 / 7374;Minority stake unknown %
218.;1909608390;31.07.2009;QUALCOMM VENTURES;BRAIN CORPORATION;US;7372 / 7374;Minority stake unknown %
219.;1907034851;30.06.2017;QUALCOMM VENTURES;BEIJING AIKE CREATIVE INFORMATION TECHNOLOGY CO., LTD;CN;7374;Minority stake 10%
220.;1907022584;16.12.2013;QUALCOMM VENTURES;DECK APP TECHNOLOGIES PVT LTD;IN;7371 / 7372;Minority stake unknown %
221.;1943055649;10.09.2018;QUALCOMM VENTURES;BEIJING DEEP VISION TECHNOLOGY CO., LTD;CN;7371 / 7372 / 7374;Minority stake unknown %
222.;1943003616;29.09.2016;QUALCOMM VENTURES;MICRODUINO (BEIJING) CO., LTD;CN;3679;Minority stake unknown %
223.;1909562924;21.08.2015;QUALCOMM VENTURES;2RM TECNOLOGIA DA INFORMACAO SA;BR;7374;Minority stake unknown %
224.;1907141393;18.02.2016;QUALCOMM VENTURES;IFUTURE MECHATRONICS PVT LTD;IN;3559 / 7371 / 7372;Minority stake unknown %
225.;1909243289;15.05.2015;QUALCOMM VENTURES;JYMS;US;3829;Minority stake unknown %
226.;1943016953;01.10.2013;QUALCOMM VENTURES;BROADLINK CO., LTD;CN;3634 / 3635 / 3639 / 7371;Minority stake unknown %
227.;1601456231;;QUALCOMM VENTURES;IONROAD LTD;IL;7374;Minority stake unknown %
228.;1601120175;11.11.2009;QUALCOMM VENTURES;PANORAMIC POWER LTD;IL;7372 / 7374;Minority stake unknown %
229.;1909132732;28.02.2011;QUALCOMM VENTURES;CAMBRIDGE TEMPERATURE CONCEPTS LTD;GB;3829 / 8731;Minority stake unknown %
230.;1601413880;12.10.2012;QUALCOMM VENTURES;EVERPLACES APS;DK;7372 / 7374;Minority stake unknown %
231.;1907045575;24.05.2014;QUALCOMM VENTURES;DEMACH SOFTWARE INDIA PVT LTD;IN;7371 / 7372;Minority stake unknown %
232.;1909460997;05.06.2015;QUALCOMM VENTURES;SKYSENSE INC.;DE;3629 / 3699;Minority stake unknown %
233.;1909273284;05.06.2015;QUALCOMM VENTURES;SKYFRONT;US;3721;Minority stake unknown %
234.;1909272911;05.06.2015;QUALCOMM VENTURES;CLEVERPET LLC;US;3575;Minority stake unknown %
235.;1909272908;05.06.2015;QUALCOMM VENTURES;CARBON ROBOTICS;US;3559 / 7374;Minority stake unknown %
236.;1909272891;05.06.2015;QUALCOMM VENTURES;INOVA DRONE INC.;US;3721;Minority stake unknown %
237.;1909272785;05.06.2015;QUALCOMM VENTURES;CTRLWORKS PTE LTD;SG;3559;Minority stake unknown %
238.;1909272754;05.06.2015;QUALCOMM VENTURES;SOLENICA;IT;3648;Minority stake unknown %
239.;1909272711;05.06.2015;QUALCOMM VENTURES;RATIONAL ROBOTICS;CA;3559;Minority stake unknown %
240.;1909136154;28.02.2011;QUALCOMM VENTURES;CORRIGON LTD;IL;7372;Minority stake unknown %
241.;1907059123;28.02.2011;QUALCOMM VENTURES;REVERIE TECHNOLOGIES PVT LTD;IN;7371 / 7372;Minority stake unknown %
242.;1633101180;18.10.2012;QUALCOMM VENTURES;DECK APP TECHNOLOGIES PVT LTD;IN;7371 / 7372;Minority stake unknown %
243.;1601120200;05.10.2009;QUALCOMM VENTURES;TXTEAGLE INC.;US;4899 / 7371 / 7389;Minority stake unknown %
244.;1601120184;05.10.2009;QUALCOMM VENTURES;COOTEK;CN;7371;Minority stake unknown %
245.;1601120161;05.10.2009;QUALCOMM VENTURES;CAPILLARY TECHNOLOGIES PVT LTD;IN;7372 / 7374;Minority stake unknown %
246.;1907045790;26.05.2014;QUALCOMM VENTURES;MAVIN TECHNOLOGIES PVT LTD;IN;7371 / 7372 / 7389;Minority stake unknown %
247.;302196;13.12.2004;QUALCOMM VENTURES;DIGITAL ORCHID INC.;US;7371 / 7372;Minority stake unknown %
248.;548123;19.06.2007;QUALCOMM VENTURES;PIXSENSE INC.;US;7371 / 7372;Minority stake unknown %
249.;1601124191;12.10.2009;QUALCOMM VENTURES;BEDO TECHNOLOGIES (SUZHOU) CO., LTD;CN;4899 / 7371 / 8999;Minority stake unknown %
250.;1601133645;17.03.2009;QUALCOMM VENTURES;ARIESO LTD;GB;7371 / 7374;Minority stake unknown %
251.;1601174925;07.04.2010;QUALCOMM VENTURES;TESSOLVE SERVICES PVT LTD;IN;8711 / 8734;Minority stake unknown %
252.;1601194615;07.06.2010;QUALCOMM VENTURES;ANTERYON BV;NL;3827;Minority stake unknown %
253.;1601280474;21.06.2011;QUALCOMM VENTURES;WE7 LTD;GB;7374;Minority stake unknown %
254.;1601331872;03.01.2012;QUALCOMM VENTURES;BLIPPAR.COM LTD;GB;7371 / 7372;Minority stake unknown %
255.;1601342155;09.02.2012;QUALCOMM VENTURES;AIRSTRIP TECHNOLOGIES INC.;US;7372;Minority stake unknown %
256.;1601360117;10.04.2012;QUALCOMM VENTURES;BLUESTACK SYSTEMS INC.;US;7371 / 7372;Minority stake unknown %
257.;1601465195;10.04.2013;QUALCOMM VENTURES;MADHOUSE INC.;KY;7311 / 7374;Minority stake unknown %
258.;1907062340;08.09.2014;QUALCOMM VENTURES;SNAPBIZZ CLOUDTECH PVT LTD;IN;7371 / 7372;Minority stake unknown %
259.;1907065993;30.09.2014;QUALCOMM VENTURES;BIRDS EYE SYSTEMS PVT LTD;IN;7372;Minority stake unknown %
260.;1907113122;17.08.2015;QUALCOMM VENTURES;YOURSTORY MEDIA PVT LTD;IN;2711 / 8999;Minority stake unknown %
261.;1907121154;29.09.2016;QUALCOMM VENTURES;HANGZHOU YUNZAO TECHNOLOGY CO., LTD;CN;3751 / 8731;Minority stake unknown %
262.;1907145877;21.12.2015;QUALCOMM VENTURES;BEIJING MEMBLAZE TECHNOLOGY CO., LTD;CN;3572;Minority stake unknown %
263.;1907182537;31.03.2016;QUALCOMM VENTURES;XIAMEN SHENZHOUYING SOFTWARE TECHNOLOGY CO., LTD;CN;7372;Minority stake unknown %
264.;1907197206;09.02.2017;QUALCOMM VENTURES;BEIJING QIHUAN TECHNOLOGY CO., LTD;CN;7371 / 7372;Minority stake unknown %
265.;1907226675;01.03.2012;QUALCOMM VENTURES;BEIJING AIKE CREATIVE INFORMATION TECHNOLOGY CO., LTD;CN;7374;Minority stake unknown %
266.;1909195133;02.02.2015;QUALCOMM VENTURES;99 TECNOLOGIA LTDA;BR;7372;Minority stake unknown %
267.;1909237587;21.05.2015;QUALCOMM VENTURES;BITBAR TECHNOLOGIES OY;FI;7374;Minority stake unknown %
268.;1909393637;05.07.2013;QUALCOMM VENTURES;99 TECNOLOGIA LTDA;BR;7372;Minority stake unknown %
269.;1909425462;01.07.2015;QUALCOMM VENTURES;EVEN RESPONSIBLE FINANCE INC.;US;7372;Minority stake unknown %
270.;1909448077;07.06.2016;QUALCOMM VENTURES;WEKAIO LTD;IL;7374;Minority stake unknown %
271.;1909539002;01.01.2011;QUALCOMM VENTURES;SHANGHAI CHUBAO INFORMATION TECHNOLOGY CO., LTD;CN;7372;Minority stake unknown %
272.;1909553417;01.11.2015;QUALCOMM VENTURES;SCYLLADB INC.;US;7372 / 7374;Minority stake unknown %
273.;1909608377;27.10.2015;QUALCOMM VENTURES;BRAIN CORPORATION;US;7372 / 7374;Minority stake unknown %
274.;1941056851;24.02.2014;QUALCOMM VENTURES;INGRESSE - INGRESSOS PARA EVENTOS SA;BR;7372 / 7374;Minority stake unknown %
275.;1943003469;15.11.2017;QUALCOMM VENTURES;BEIJING SENSETIME TECHNOLOGY DEVELOPMENT CO., LTD;CN;7371 / 7372 / 7373;Minority stake 10%
276.;1943003526;15.11.2017;QUALCOMM VENTURES;BEIJING AOKEMEI TECHNOLOGY SERVICES CO., LTD;CN;7372 / 7374;Minority stake unknown %
277.;1943003529;01.07.2016;QUALCOMM VENTURES;BEIJING AOKEMEI TECHNOLOGY SERVICES CO., LTD;CN;7372 / 7374;Minority stake unknown %
278.;1943003610;15.11.2017;QUALCOMM VENTURES;MICRODUINO (BEIJING) CO., LTD;CN;3679;Minority stake unknown %
279.;1943003618;15.11.2017;QUALCOMM VENTURES;BEIJING MOBIKE TECHNOLOGY CO., LTD;CN;7372;Minority stake unknown %
280.;1943014766;26.01.2018;QUALCOMM VENTURES;SHENZHEN YUNYINGGU TECHNOLOGY CO., LTD;CN;3674 / 7371;Minority stake unknown %
281.;1943016536;03.01.2016;QUALCOMM VENTURES;BEIJING 7INVENSUN TECHNOLOGY CO., LTD;CN;3575 / 7371;Minority stake unknown %
282.;1943016540;12.12.2014;QUALCOMM VENTURES;BEIJING 7INVENSUN TECHNOLOGY CO., LTD;CN;3575 / 7371;Minority stake unknown %
283.;1943016542;01.01.2014;QUALCOMM VENTURES;BEIJING 7INVENSUN TECHNOLOGY CO., LTD;CN;3575 / 7371;Minority stake unknown %
284.;1943024201;20.03.2018;QUALCOMM VENTURES;SICHUAN BELL EDUCATION TECHNOLOGY CO., LTD;CN;8299;Minority stake unknown %
285.;1943038367;31.05.2018;QUALCOMM VENTURES;STELLAPPS TECHNOLOGIES PVT LTD;IN;7371 / 7372;Minority stake unknown %
286.;1943043338;10.07.2018;QUALCOMM VENTURES;ELEVOC TECHNOLOGY CO., LTD;CN;7372;Minority stake 20%
287.;1601367356;03.05.2012;QUALCOMM VENTURES;VISAGE MOBILE INC.;US;7371 / 7372 / 7374;Minority stake unknown %
288.;1633084492;09.07.2012;QUALCOMM VENTURES;ZN RETAIL PVT LTD;IN;5411 / 5961;Minority stake unknown %
