;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
65.;1907248672;01.11.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;DONGJIN SEMICHEM CO., LTD;KR;2899;Capital Increase 2.5%
66.;1909059806;;SAMSUNG VENTURE INVESTMENT CORPORATION;WELLDOC INC.;US;7371 / 7372;Minority stake unknown %
67.;1601317184;23.05.2012;SAMSUNG VENTURE INVESTMENT CORPORATION;YUME INC.;US;7372 / 7374;Minority stake unknown %
68.;1601196526;14.06.2010;SAMSUNG VENTURE INVESTMENT CORPORATION;PICOCHIP DESIGNS LTD;GB;3663 / 3669 / 3674 / 7371;Minority stake unknown %
69.;1601071392;22.04.2009;SAMSUNG VENTURE INVESTMENT CORPORATION;BECEEM COMMUNICATIONS INC.;US;3661;Minority stake unknown %
70.;1601060425;18.11.2009;SAMSUNG VENTURE INVESTMENT CORPORATION;PICOCHIP DESIGNS LTD;GB;3663 / 3669 / 3674 / 7371;Minority stake unknown %
71.;1943014302;08.12.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;BEIJING VION TECHNOLOGY CO., LTD;CN;3663 / 7371 / 7372;Minority stake unknown %
72.;580517;27.09.2007;SAMSUNG VENTURE INVESTMENT CORPORATION;QUELLAN INC.;US;3661 / 3674 / 8731;Minority stake unknown %
73.;541411;30.05.2007;SAMSUNG VENTURE INVESTMENT CORPORATION;SIGE SEMICONDUCTOR INC.;CA;3674 / 5065;Minority stake unknown %
74.;402545;13.12.2005;SAMSUNG VENTURE INVESTMENT CORPORATION;BECEEM COMMUNICATIONS INC.;US;3661;Minority stake unknown %
75.;302031;13.12.2004;SAMSUNG VENTURE INVESTMENT CORPORATION;GCT SEMICONDUCTOR INC.;US;3674;Minority stake unknown %
76.;1909003559;12.07.2013;SAMSUNG VENTURE INVESTMENT CORPORATION;COLLECTIVE INC.;US;7374;Minority stake unknown %
77.;1601394815;14.08.2012;SAMSUNG VENTURE INVESTMENT CORPORATION;RAYDIANCE INC.;US;3827 / 7371 / 8731;Minority stake unknown %
78.;1909318444;08.12.2015;SAMSUNG VENTURE INVESTMENT CORPORATION;INTERLUDE US INC.;US;7374;Minority stake unknown %
79.;1601134133;12.11.2009;SAMSUNG VENTURE INVESTMENT CORPORATION;MICROCHIP BIOTECHNOLOGIES INC.;US;3826 / 8731;Minority stake unknown %
80.;1601379966;11.11.2013;SAMSUNG VENTURE INVESTMENT CORPORATION;BITCASA INC.;US;7374;Minority stake unknown %
81.;500706;19.12.2006;SAMSUNG VENTURE INVESTMENT CORPORATION;INTELLON CORPORATION;US;3661 / 3663 / 3669 / 3674;Minority stake unknown %
82.;1909275408;19.08.2015;SAMSUNG VENTURE INVESTMENT CORPORATION;STOREDOT LTD;IL;3679 / 3691;Minority stake unknown %
83.;623746;19.02.2008;SAMSUNG VENTURE INVESTMENT CORPORATION;UBICOM INC.;US;3661 / 7371;Minority stake unknown %
84.;247017;30.07.2001;SAMSUNG VENTURE INVESTMENT CORPORATION;TERALOGIC INC.;US;3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679 / 7371;Minority stake unknown %
85.;1633119354;04.02.2013;SAMSUNG VENTURE INVESTMENT CORPORATION;SAMSUNG HEAVY INDUSTRIES CO., LTD;KR;3731;Minority stake increased from 24.305% to 24.458%
86.;1909177179;09.12.2014;SAMSUNG VENTURE INVESTMENT CORPORATION;SEEO INC.;US;3692;Minority stake unknown %
87.;1909091652;08.04.2014;SAMSUNG VENTURE INVESTMENT CORPORATION;INEDA SYSTEMS INC.;US;3674 / 8731;Minority stake
88.;219758;15.06.2004;SAMSUNG VENTURE INVESTMENT CORPORATION;ADVANCED ANALOGIC TECHNOLOGIES INC.;US;3643 / 3674 / 5063;Minority stake unknown %
89.;1601232638;06.12.2010;SAMSUNG VENTURE INVESTMENT CORPORATION;CAMBRIDGE BROADBAND NETWORKS LTD;GB;3661 / 3663;Minority stake unknown %
90.;1909211449;17.03.2015;SAMSUNG VENTURE INVESTMENT CORPORATION;GLOOKO INC.;US;7372;Minority stake unknown %
91.;493131;20.11.2006;SAMSUNG VENTURE INVESTMENT CORPORATION;INTEMATIX CORPORATION;US;3648;Minority stake unknown %
92.;1909553358;08.03.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;SCYLLADB INC.;US;7372 / 7374;Minority stake unknown %
93.;1909442447;24.05.2016;SAMSUNG VENTURE INVESTMENT CORPORATION;NUTONOMY INC.;US;7371 / 7372;Minority stake unknown %
94.;490677;19.10.2006;SAMSUNG VENTURE INVESTMENT CORPORATION;ATRENTA INC.;US;7371 / 7372;Minority stake unknown %
95.;171617;09.05.2006;SAMSUNG VENTURE INVESTMENT CORPORATION;SANDBRIDGE TECHNOLOGIES, INC.;US;3663 / 3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679;Minority stake unknown %
96.;1941066570;12.04.2018;SAMSUNG VENTURE INVESTMENT CORPORATION;MAPILLARY AB;SE;7372 / 7374;Capital Increase unknown stake %
97.;1909529506;11.01.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;COREPHOTONICS LTD;IL;7371 / 7372;Minority stake unknown %
98.;1907001679;13.05.2013;SAMSUNG VENTURE INVESTMENT CORPORATION;UBITUS INC.;TW;3663 / 4813 / 4822 / 4899 / 7371 / 7372 / 8999;Minority stake unknown %
99.;1601256662;22.03.2011;SAMSUNG VENTURE INVESTMENT CORPORATION;MASTERIMAGE 3D LLC;US;3861 / 7371;Minority stake unknown %
100.;1941118496;06.08.2018;SAMSUNG VENTURE INVESTMENT CORPORATION;AUDIOBURST LTD;IL;7371 / 7372 / 7374;Minority stake unknown %
101.;1941114533;30.07.2018;SAMSUNG VENTURE INVESTMENT CORPORATION;BYEBUY GLOBAL OPERATIONS GMBH;DE;5731 / 7359;Minority stake unknown %
102.;1941056146;02.05.2017;SAMSUNG VENTURE INVESTMENT CORPORATION;BONSAI AI INC.;US;7374;Minority stake unknown %
103.;1909180249;18.12.2014;SAMSUNG VENTURE INVESTMENT CORPORATION;EXPECT LABS INC.;US;7374;Minority stake unknown %
104.;373086;29.08.2005;SAMSUNG VENTURE INVESTMENT CORPORATION;TEKNOVUS INC.;US;3661 / 3663 / 3669 / 3672 / 3674 / 3675 / 3676 / 3677 / 3678 / 3679;Minority stake unknown %
105.;1941147465;11.09.2018;SAMSUNG VENTURE INVESTMENT CORPORATION;BEEKEEPER AG;CH;7372 / 7374;Minority stake unknown %
106.;1909115796;18.06.2014;SAMSUNG VENTURE INVESTMENT CORPORATION;MANTISVISION LTD;IL;3861 / 7371;Minority stake unknown %
107.;1909204279;25.02.2015;SAMSUNG VENTURE INVESTMENT CORPORATION;ZIMPERIUM INC.;US;7372 / 7374;Minority stake unknown %
108.;1909187975;14.01.2015;SAMSUNG VENTURE INVESTMENT CORPORATION;ROUNDS ENTERTAINMENT INC.;IL;7372 / 7374;Minority stake unknown %
109.;1601474981;14.05.2013;SAMSUNG VENTURE INVESTMENT CORPORATION;CLOUDANT INC.;US;7371 / 7374;Minority stake unknown %
110.;1601378930;18.06.2012;SAMSUNG VENTURE INVESTMENT CORPORATION;ASTUTE NETWORKS INC.;US;3572 / 3575 / 7371;Minority stake unknown %
111.;1601127633;26.10.2009;SAMSUNG VENTURE INVESTMENT CORPORATION;DNP GREEN TECHNOLOGY INC.;US;2899;Minority stake unknown %
112.;374307;08.12.2005;SAMSUNG VENTURE INVESTMENT CORPORATION;QUELLAN INC.;US;3661 / 3674 / 8731;Minority stake unknown %
113.;647460;;SAMSUNG VENTURE INVESTMENT CORPORATION;SKYMEDI CORPORATION;TW;3572 / 3674;Capital increase 19.5%
